,test_id,headline,impressions,impressions,clicks,CTR,ini_CTR
38852,9618,"While Washington Obsesses Over Borders, Something Amazing's Going On Right In The Middle Of The U.S.",3142.0,3142.0,37.0,0.011775938892425206,0.014501358072616618
38853,9618,Immigrants Traveled The I-35 And Landed In The Middle Of America. Here's What Happened.,2938.0,2938.0,34.0,0.011572498298162015,0.013457833143293655
38854,9618,Try To Imagine The Most Middle American Scene You Can Think Of. Now Throw In A Piñata.,3159.0,3159.0,35.0,0.011079455523899969,0.009071571585605367
38873,9623,"He Wanted To Introduce His Fellow Soldiers To His Girlfriend So Bad, But There Was A Big Problem",3342.0,3342.0,98.0,0.029323758228605626,0.02514897654464038
38874,9623,His Fellow Soldiers Couldn't Wait To Meet His Girlfriend. There Was Just One Problem.,3279.0,3279.0,107.0,0.0326318999695029,0.034670067146349536
38875,9623,His Fellow Soldiers Wanted To Meet His Girlfriend So Bad. There Was Just One Problem.,3240.0,3240.0,118.0,0.03641975308641975,0.02922749409778909
38880,9625,"We Waste Half A Billion Dollars Teaching Calculus To People Who Fail. That's Really, Really Dumb.",3219.0,3219.0,27.0,0.008387698042870456,0.012824358470361381
38881,9625,A Very Smart Man With A Very Cool Ponytail Thinks He's Got The Future Of Education All Figured Out,3278.0,3278.0,37.0,0.011287370347773032,0.008841569446427394
38882,9625,"You Know That Thing You've Been Getting In School? Sorry, But It's Not A Real Education.",3334.0,3334.0,30.0,0.008998200359928014,0.01281286369767588
38883,9625,"600,000 College Freshman Take Calculus Every Year. Guess How Many Fail? (Hint: Too Many)",3354.0,3354.0,13.0,0.003875968992248062,0.00928388949603675
38884,9625,Want To Be In The Know? Hear The Future Of Education Explained In 5 Minutes.,3203.0,3203.0,18.0,0.00561973150171714,0.004189985346671983
38888,9626,"If You Say This To A Soldier, Male Or Female, You Are Kind Of An Awful Person",3287.0,3287.0,48.0,0.014602981442044418,0.026351631594577433
38889,9626,Here's One Thing You Should Never Say To A Solider If You Have Any Respect For Them At All,3298.0,3298.0,49.0,0.01485748938750758,0.024039285631880493
38890,9626,The Easiest Way To Show Your Disrespect For Soldiers Is To Say What These Officers Said To Her,3349.0,3349.0,75.0,0.022394744699910422,0.023424307305525235
38953,9640,"The Question Isn’t If Meredith Graves Is Punk Enough For You, It’s Are You Punk Enough For Her?",3207.0,3207.0,28.0,0.008730901153726224,0.012816983701210843
38954,9640,This Ferocious Feminist Singer Isn’t Too Punk-Rock To Get Vulnerable,3230.0,3230.0,31.0,0.009597523219814242,0.014682681222849634
38955,9640,Being A Badass Punk Singer Doesn’t Mean You Never Have Body Issues,3296.0,3296.0,28.0,0.00849514563106796,0.014253355180309131
38956,9640,She Complained About Being Objectified. Then A Reviewer Objectified Her Complaining.,3271.0,3271.0,64.0,0.019565881993274227,0.017316266140284347
38957,9640,You Know The Sex Pistols Wouldn’t Have Put Up With This Shit,3089.0,3089.0,48.0,0.015539009388151505,0.02118953024517609
38958,9640,"When A Rocker Takes Off Her Clothes, She Proves It Isn’t The Outfit That Makes You Punk",3131.0,3131.0,82.0,0.026189715745768127,0.021747387933358127
38982,9645,"If Your House Was Covered In Mud And Sand, These People Would Be The Most Welcome Sight Of All",2962.0,2962.0,23.0,0.007765023632680621,0.005479971846419986
38983,9645,"When Bad Things Happened To These People, Their Neighbors Stepped In To Help. It's Beautiful.",2827.0,2827.0,20.0,0.007074637424831978,0.015864572003745525
38984,9645,"Mother Nature Attacked Their Town, But They Didn't Let Her Win. No Way.",2898.0,2898.0,14.0,0.004830917874396135,0.003956854770277438
38985,9646,The Really Arbitrary Reason We Went To Space Turned Into One Of The Smartest Decisions We Ever Made,2904.0,2904.0,16.0,0.005509641873278237,0.005136811041257731
38986,9646,The Really Dumb Reason We Went To The Moon Turned Into One Of The Smartest Decisions We Ever Made,2835.0,2835.0,16.0,0.005643738977072311,0.010559294331886175
38987,9646,The Really Weird Reason We Went To The Moon Turned Into One Of The Smartest Decisions We Ever Made,2823.0,2823.0,25.0,0.008855827134254339,0.009840885151076659
38988,9646,The Really Bad Reason We Went To The Moon Turned Into One Of The Smartest Decisions We Ever Made,2794.0,2794.0,23.0,0.0082319255547602,0.013082105425521469
38989,9646,The Really Awful Reason We Went To The Moon Turned Into One Of The Smartest Decisions We Ever Made,2812.0,2812.0,24.0,0.008534850640113799,0.011628004596167037
38990,9646,America's Reason To Go Up Into Space Was Kind Of Silly. The Reason We Stayed Was Pretty Profound.,2863.0,2863.0,10.0,0.0034928396786587496,0.011792744303596336
38992,9646,The 1 Silly Reason America Decided To Put A Man On The Moon Turned Out To Not Be Silly At All,2796.0,2796.0,9.0,0.003218884120171674,0.007938213178609847
38994,9647,"When The Earth Took Over Their Houses, They Took Them Back",2873.0,2873.0,11.0,0.0038287504350852765,0.003268902906396722
38995,9647,A Deluge Of Rain Followed By A Deluge Of Love? Pretty Much.,2807.0,2807.0,13.0,0.004631278945493409,0.007872512400550674
38999,9649,WHOA: There's A Chart That Shows How Much Each Of Your Body Parts Are Worth To Your Boss,2847.0,2847.0,14.0,0.004917456972251493,0.01489172637707967
39000,9649,"They Could Have Made It Safe, But They Chose To Save Money. Later, They Found His Legs Dangling.",2890.0,2890.0,31.0,0.010726643598615917,0.018381059352336512
39001,9649,They Lose Their Limbs And Lives And Don’t Complain Because Speaking Up Would Be Worse,2839.0,2839.0,24.0,0.008453680873547023,0.003377720125299094
39058,9661,Think Getting Bullied On The Internet Isn't That Big A Deal? Ask The 1 in 4 Americans Who Have Been.,2526.0,2526.0,8.0,0.003167062549485352,0.009506751676552296
39059,9661,You'll Never Guess Who Gets Harassed More On The Internet: Men Or Women? Democrats Or Republicans?,2664.0,2664.0,26.0,0.00975975975975976,0.011705044873029622
39060,9661,"Who Gets Harassed More On The Internet, Men Or Women? Need To Know The Answer? You Missed The Point.",2512.0,2512.0,16.0,0.006369426751592357,0.014459177502348645
39061,9661,The Incredibly Disturbing Facts About Who Gets Harassed On The Internet.,2568.0,2568.0,16.0,0.006230529595015576,0.012562097235374905
39062,9661,Read This If You've Ever Been Bullied On The Internet. Or If You Bully People On The Internet.,2553.0,2553.0,28.0,0.010967489228358794,0.009676283558612244
39085,9667,"At Least Sneezes Aren't Contagious Like Yawns, Because This Would Send Us All Running For Cover",2708.0,2708.0,9.0,0.0033234859675036928,0.0054070179346988965
39086,9667,How Your Sneezes Travel To Places You've Never Even Been,2641.0,2641.0,12.0,0.004543733434305188,0.002960480259878405
39087,9667,Math Doesn't Have To Be A Dry Subject. The Proof Is In Your Sneezes!,2672.0,2672.0,9.0,0.0033682634730538923,0.006691297174243865
39088,9667,Something To Think About The Next Time Someone Lets Out A Big Ol' Sneeze Next To You,2583.0,2583.0,17.0,0.006581494386372435,0.010509104633441135
39089,9667,Watching A Sneeze In Slow Motion Is Kind Of Like Awkward Human Body Art,2580.0,2580.0,14.0,0.005426356589147287,0.011894669543507246
39154,9681,She Wants More Women At The Top Of Their Industries For Her Daughter. And For Her Son.,3138.0,3138.0,14.0,0.004461440407903123,0.01
39155,9681,Who's Gonna Get More Women To The Top Of The World's Industries? Sheryl Sandberg Thinks It's You.,2990.0,2990.0,8.0,0.0026755852842809363,0.001372167163845162
39156,9681,"When Facebook COO, Sheryl Sandberg Tells You To 'Sit At The Table', It's Time To Pull Up A Chair",3084.0,3084.0,15.0,0.0048638132295719845,0.01
39166,9684,"She's An Author, An Activist And A Facebook Executive And She Wants To See More Women At The Top",3030.0,3030.0,9.0,0.0029702970297029703,0.006159214326551599
39167,9684,"It'd Be Easier To Tell Women To Fight For Success, If Being Successful Didn't Carry So Many Stigmas",3014.0,3014.0,13.0,0.0043132050431320505,0.017173733838387217
39168,9684,"What Happens When A Study Swaps Out ""Heidi"" For ""Howard""? You See How We View Female Leaders.",3122.0,3122.0,30.0,0.009609224855861628,0.011555118864236016
39169,9684,Men Don't Have To Choose Between Being Liked And Being Successful. So Why Should We?,3092.0,3092.0,12.0,0.0038809831824062097,0.010161061686176594
39170,9684,Sheryl Sandberg Thinks Our Partners Should Actually Be Our Partners. I'm A Married Lady Who Agrees.,3056.0,3056.0,13.0,0.004253926701570681,0.006410312676811372
39190,9689,They Told Her It Was Too Sexual But She Did It Anyway. Because That's Exactly Who God Made Her.,3024.0,3024.0,101.0,0.0333994708994709,0.01731886974373319
39191,9689,"They Told Her Not To Show Or Move Her Body. But For Some Reason, She Just Couldn't Keep Still.",3062.0,3062.0,64.0,0.020901371652514697,0.021697281201214277
39192,9689,She's Using Her Body To Fight Back Against The Rules Of The Religion She Loves,3047.0,3047.0,34.0,0.011158516573679028,0.015669719954276115
39193,9689,Sometimes The Best Way To Make Other People Understand You Is To Stand Up To Them. And Dance.,3037.0,3037.0,19.0,0.006256173855778729,0.008729207337588344
39212,9694,A News Organization Does Their Best To Explain The Israel-Gaza Conflict Without Stirring Controversy,3093.0,3093.0,41.0,0.01325573876495312,0.020694831078564516
39213,9694,The Video About Israel-Gaza You Can Share With Your Friends That (Hopefully) Won’t Offend Them,3084.0,3084.0,56.0,0.018158236057068743,0.011684902312971042
39214,9694,"The ‘Truth’ Of The Conflict In Gaza Can Vary From Person To Person, But You Can’t Ignore Its Toll",3082.0,3082.0,32.0,0.010382868267358857,0.0073987975776437015
39215,9694,The Deaths Of Three Young Men Has Kicked Off A Crisis That We All Need To Understand,3041.0,3041.0,27.0,0.00887865833607366,0.015207266321748852
39229,9697,Whats The Difference Between A Strong Woman And A Sexy Lamp?,3138.0,3138.0,29.0,0.009241555130656469,0.0189505066494609
39230,9697,A Comic Book Writer Describes What She Looks For In ‘Strong Female Characters’,3105.0,3105.0,19.0,0.006119162640901771,0.01
39232,9697,What Are We Talking About When We Say We Want Strong Female Characters?,3078.0,3078.0,19.0,0.006172839506172839,0.009740439257994019
39233,9697,"You May Have Heard Of The Bechdel Test, But Have You Heard Of The ‘Sexy Lamp’ Test?",2989.0,2989.0,35.0,0.0117096018735363,0.019790647544883924
39249,9702,"Columbine, Aurora, Virginia Tech, Sandy Hook. Here’s What They All Have To Do With Your 401k.",3153.0,3153.0,24.0,0.007611798287345386,0.013524905663605436
39250,9702,The Numbers On This Wall Reveal A Shocking Truth About Where Our Retirement Money Is Going,3090.0,3090.0,29.0,0.009385113268608414,0.012089611025717314
39266,9706,"When Folks Who Make $2 An Hour Actually Make Minimum Wage, They Get Out Of Poverty. Shocker, I Know.",3028.0,3028.0,15.0,0.004953764861294584,0.012525435768910739
39267,9706,"No Surprise, Right? $2.13 An Hour Creates More Poverty Than Paying An Actual Minimum Wage.",3089.0,3089.0,15.0,0.004855940433797346,0.007820918045217212
39268,9706,"In States Where Tipped Workers Make Minimum Wage, Not The Lower Minimum Wage, Guess What Happens",3040.0,3040.0,30.0,0.009868421052631578,0.011334687443192382
39269,9706,"Turns Out, The Best Way To Keep Tipped Workers Out Of Poverty Is Pretty Simple",3151.0,3151.0,29.0,0.009203427483338623,0.009736901423784678
39318,9718,A Scene From A Spike Lee Movie Played Out In Real Life — In The Worst Possible Way,3796.0,3796.0,40.0,0.01053740779768177,0.02304735800836155
39319,9718,A Tragic Event Caught On Video Played Out Like A Horrific Scene From A 25-Year-Old Movie,3644.0,3644.0,65.0,0.01783754116355653,0.031096012726141785
39320,9718,A One-Minute Mash-Up Shows A Frightening Similarity Between Art And Life,3701.0,3701.0,20.0,0.0054039448797622265,0.014853440933382877
39321,9718,"He Was A Husband, A Father, And A Victim Of The Worst Possible Crime — By Cops",3781.0,3781.0,42.0,0.011108172441153134,0.012617977925480198
39322,9718,A Tragic One-Minute Mash-Up That'll Make You Wonder If Life Really Imitates Art,3736.0,3736.0,26.0,0.006959314775160599,0.016774988307249418
39449,9750,"Imagine All The People Living Life In Peace. Now, Here's How To Make That A Reality.",4079.0,4079.0,14.0,0.003432213777886737,0.006989513036574335
39450,9750,They've Been Tracking War And Peace For Seven Years. Care To Guess What They've Found?,4109.0,4109.0,31.0,0.007544414699440253,0.007534375418472798
39451,9750,This Has Been The Most Peaceful Century In Human History. Let's Not Blow That Up.,4132.0,4132.0,25.0,0.006050338818973862,0.00789732633948065
39452,9750,"Peace Isn't Some Utopian Vision, We Build It. And They've Got Blueprints.",4093.0,4093.0,11.0,0.0026875152699731247,0.01
39453,9751,Read This If You've Ever Been Bullied On The Internet. Or If You Bully People On The Internet.,3664.0,3664.0,18.0,0.0049126637554585155,0.009672852547492887
39454,9751,The Really Awful Things That Happen To Kids Who Are Harassed Online,3616.0,3616.0,23.0,0.006360619469026549,0.0174933338932866
39455,9751,Some People Think Online Harassment Isn't That Big Of A Deal. Some People Don't Know The Truth.,3643.0,3643.0,21.0,0.005764479824320615,0.005943449016803024
39456,9751,"When Kids Like This Get Harassed Online, The Repercussions Can Be Kind Of Awful",3448.0,3448.0,20.0,0.00580046403712297,0.0054528416220394
39474,9755,85% Of All Terrorist Activity Is In These 11 Countries. Is Yours One Of Them?,3254.0,3254.0,48.0,0.014751075599262446,0.013956427321373545
39475,9755,Just How Violent Has The World Become? These Peace Experts Have An Answer.,3320.0,3320.0,47.0,0.014156626506024096,0.00330068384509623
39476,9755,Homicide Rates Are 12 Times Higher In These 11 Countries. Is Yours One Of Them?,3232.0,3232.0,33.0,0.01021039603960396,0.015108617363089332
39477,9755,Last Year The World Spent $9.8 Trillion On This Activity. Care To Guess?,3315.0,3315.0,73.0,0.0220211161387632,0.011024637917285376
39493,9759,"When A Doctor Realized His Community Had No Doctors, He Made Everyone He Could Find Into A Doctor",3753.0,3753.0,23.0,0.0061284305888622435,0.01402177081302116
39494,9759,How A Doctor In India Empowered Ordinary Villagers To Care For The Health Needs In Their Community,3683.0,3683.0,12.0,0.00325821341297855,0.012498764817138599
39495,9759,"With A Little Training, Ordinary People Can Give Effective Mental Health Care To Their Community",3703.0,3703.0,10.0,0.0027005130974885228,0.004081147063381825
39531,9768,"That One Big Thing (Or Little, We're Not Judging) Most Prime Time Television Stars Have In Common",2571.0,2571.0,20.0,0.007779074290159471,0.017990749587395764
39532,9768,How Not Having A Penis Will Cut Your Career Span As Much As 10 Years In This Industry,2564.0,2564.0,17.0,0.006630265210608425,0.017375668604757283
39533,9768,Prime Time Television Has A Sea Of Talented Male Actors ... And That One Actress,2560.0,2560.0,15.0,0.005859375,0.019590032621032167
39534,9768,"If The T.V. Industry Wants Us Tuning In, They Should Stop Turning Us Off With This Big Jerk Move",2561.0,2561.0,20.0,0.007809449433814916,0.016012091818670842
39596,9782,"What Can A Union Do For You, Anyway?",3258.0,3258.0,7.0,0.002148557397176182,0.01
39597,9782,Unions 101: What They Do For People On The Job,3340.0,3340.0,9.0,0.002694610778443114,0.0023535222501846528
39639,9791,Watch Jeremy Irons Speak Absolutely Frankly About Killing People For The Things They’ve Done,3263.0,3263.0,45.0,0.013790989886607416,0.02713128928658771
